"시도명(1)","시점","시군구(1)",계,계,계,계,계
"부산","2019.04","부산기타",15,0,11,4,0
"부산","2019.05","금정구",8249,342,2349,5188,370
"부산","2019.05","기장군",5136,274,1594,2978,290
"부산","2019.05","남구",10626,449,2822,6768,587
"부산","2019.05","동구",4272,258,1018,2811,185
"부산","2019.05","동래구",8430,409,2423,5144,454
"부산","2019.05","부산진구",17074,529,6030,9765,750
"부산","2019.05","북구",8669,310,2454,5478,427
"부산","2019.05","사상구",10087,469,3024,6247,347
"부산","2019.05","사하구",11432,378,2968,7527,559
"부산","2019.05","서구",6145,167,1737,4042,199
"부산","2019.05","수영구",6609,299,1918,4002,390
"부산","2019.05","연제구",6639,255,1717,4246,421
"부산","2019.05","영도구",6315,189,1614,4257,255
"부산","2019.05","해운대구",12509,552,3336,7787,834
"부산","2019.05","부산기타",15,0,11,4,0
"부산","2019.06","금정구",8275,356,2341,5189,389
"부산","2019.06","기장군",5170,278,1595,3000,297
"부산","2019.06","남구",10642,449,2809,6790,594
"부산","2019.06","동구",4291,258,1012,2838,183
"부산","2019.06","동래구",8447,400,2425,5156,466
"부산","2019.06","부산진구",17104,535,6028,9777,764
"부산","2019.06","북구",8696,323,2438,5493,442
"부산","2019.06","사상구",10141,490,3017,6280,354
"부산","2019.06","사하구",11500,402,2966,7565,567
"부산","2019.06","서구",6124,169,1728,4022,205
"부산","2019.06","수영구",6615,301,1914,4007,393
"부산","2019.06","연제구",6658,250,1711,4272,425
"부산","2019.06","영도구",6346,199,1615,4265,267
"부산","2019.06","해운대구",12530,556,3327,7799,848
"부산","2019.06","부산기타",15,0,11,4,0
"부산","2019.07","금정구",8324,366,2344,5224,390
"부산","2019.07","기장군",5205,286,1607,3007,305
"부산","2019.07","남구",10664,454,2811,6797,602
"부산","2019.07","동구",4307,263,1010,2849,185
"부산","2019.07","동래구",8497,407,2420,5196,474
"부산","2019.07","부산진구",17168,550,6020,9832,766
"부산","2019.07","북구",8683,337,2431,5471,444
"부산","2019.07","사상구",10187,503,3011,6309,364
"부산","2019.07","사하구",11544,428,2963,7586,567
"부산","2019.07","서구",6155,179,1729,4041,206
"부산","2019.07","수영구",6632,309,1913,4021,389
"부산","2019.07","연제구",6682,267,1706,4284,425
"부산","2019.07","영도구",6347,204,1609,4261,273
"부산","2019.07","해운대구",12552,553,3321,7812,866
"부산","2019.07","부산기타",15,0,11,4,0
"부산","2019.08","금정구",8355,371,2335,5255,394
"부산","2019.08","기장군",5220,287,1603,3017,313
"부산","2019.08","남구",10702,467,2810,6817,608
"부산","2019.08","동구",4359,265,1014,2888,192
"부산","2019.08","동래구",8576,432,2425,5251,468
"부산","2019.08","부산진구",17215,575,6016,9850,774
"부산","2019.08","북구",8710,364,2433,5462,451
"부산","2019.08","사상구",10187,511,3010,6301,365
"부산","2019.08","사하구",11622,464,2953,7632,573
"부산","2019.08","서구",6144,193,1719,4023,209
"부산","2019.08","수영구",6711,320,1916,4078,397
"부산","2019.08","연제구",6722,284,1703,4291,444
"부산","2019.08","영도구",6357,205,1605,4269,278
"부산","2019.08","해운대구",12570,562,3312,7832,864
"부산","2019.08","부산기타",14,0,10,4,0
"부산","2019.09","금정구",8368,371,2339,5263,395
"부산","2019.09","기장군",5249,293,1601,3031,324
"부산","2019.09","남구",10718,468,2815,6811,624
"부산","2019.09","동구",4375,261,1011,2903,200
"부산","2019.09","동래구",8580,433,2411,5256,480
"부산","2019.09","부산진구",17268,560,6016,9913,779
"부산","2019.09","북구",8710,363,2423,5467,457
"부산","2019.09","사상구",10235,513,3012,6331,379
"부산","2019.09","사하구",11666,467,2955,7657,587
"부산","2019.09","서구",6142,189,1717,4027,209
"부산","2019.09","수영구",6714,308,1918,4089,399
"부산","2019.09","연제구",6749,283,1702,4324,440
"부산","2019.09","영도구",6344,206,1596,4254,288
"부산","2019.09","해운대구",12604,560,3317,7842,885
"부산","2019.09","부산기타",14,0,10,4,0
"부산","2019.10","금정구",8358,381,2327,5265,385
"부산","2019.10","기장군",5254,289,1597,3049,319
"부산","2019.10","남구",10743,474,2807,6828,634
"부산","2019.10","동구",4386,262,1010,2906,208
"부산","2019.10","동래구",8593,444,2410,5244,495
"부산","2019.10","부산진구",17332,574,6017,9926,815
"부산","2019.10","북구",8710,376,2416,5449,469
"부산","2019.10","사상구",10294,561,3008,6339,386
"부산","2019.10","사하구",11728,484,2954,7695,595
"부산","2019.10","서구",6147,190,1715,4033,209
"부산","2019.10","수영구",6716,300,1918,4102,396
"부산","2019.10","연제구",6746,287,1694,4331,434
"부산","2019.10","영도구",6360,213,1594,4263,290
"부산","2019.10","해운대구",12644,564,3319,7859,902
"부산","2019.10","부산기타",14,0,10,4,0
"부산","2019.11","금정구",8358,381,2315,5272,390
"부산","2019.11","기장군",5259,285,1601,3052,321
"부산","2019.11","남구",10745,479,2798,6826,642
"부산","2019.11","동구",4386,260,1010,2903,213
"부산","2019.11","동래구",8613,443,2414,5255,501
"부산","2019.11","부산진구",17282,575,6004,9884,819
"부산","2019.11","북구",8720,375,2421,5454,470
"부산","2019.11","사상구",10288,563,3007,6323,395
"부산","2019.11","사하구",11722,482,2951,7691,598
"부산","2019.11","서구",6142,189,1711,4026,216
"부산","2019.11","수영구",6711,298,1911,4104,398
"부산","2019.11","연제구",6753,274,1697,4341,441
"부산","2019.11","영도구",6356,211,1592,4261,292
"부산","2019.11","해운대구",12634,558,3309,7865,902
"부산","2019.11","부산기타",14,0,10,4,0
"부산","2019.12","금정구",8359,382,2306,5279,392
"부산","2019.12","기장군",5269,277,1595,3068,329
"부산","2019.12","남구",10737,481,2801,6805,650
"부산","2019.12","동구",4371,253,1002,2905,211
"부산","2019.12","동래구",8618,434,2410,5265,509
"부산","2019.12","부산진구",17241,558,5984,9875,824
"부산","2019.12","북구",8717,374,2431,5444,468
"부산","2019.12","사상구",10260,561,3000,6299,400
"부산","2019.12","사하구",11707,478,2945,7688,596
"부산","2019.12","서구",6121,190,1710,4009,212
"부산","2019.12","수영구",6680,297,1904,4075,404
"부산","2019.12","연제구",6754,277,1693,4339,445
"부산","2019.12","영도구",6343,209,1582,4266,286
"부산","2019.12","해운대구",12651,564,3307,7871,909
"부산","2019.12","부산기타",14,0,10,4,0
"부산","2020.01","금정구",8325,377,2299,5256,393
"부산","2020.01","기장군",5262,274,1589,3057,342
"부산","2020.01","남구",10721,481,2794,6793,653
"부산","2020.01","동구",4364,246,997,2906,215
"부산","2020.01","동래구",8606,429,2410,5258,509
"부산","2020.01","부산진구",17239,558,5976,9874,831
"부산","2020.01","북구",8709,369,2428,5440,472
"부산","2020.01","사상구",10262,560,2999,6296,407
"부산","2020.01","사하구",11713,473,2944,7693,603
"부산","2020.01","서구",6116,193,1705,3997,221
"부산","2020.01","수영구",6672,296,1899,4066,411
"부산","2020.01","연제구",6759,270,1693,4347,449
"부산","2020.01","영도구",6350,203,1585,4274,288
"부산","2020.01","해운대구",12652,567,3307,7857,921
"부산","2020.01","부산기타",14,0,10,4,0
"부산","2020.02","금정구",8338,374,2307,5253,404
"부산","2020.02","기장군",5281,268,1596,3074,343
"부산","2020.02","남구",10683,481,2783,6777,642
"부산","2020.02","동구",4360,242,994,2907,217
"부산","2020.02","동래구",8603,425,2400,5262,516
"부산","2020.02","부산진구",17261,556,5975,9885,845
"부산","2020.02","북구",8694,359,2420,5434,481
"부산","2020.02","사상구",10229,552,3008,6268,401
"부산","2020.02","사하구",11734,471,2941,7706,616
"부산","2020.02","서구",6103,195,1697,3990,221
"부산","2020.02","수영구",6690,295,1897,4075,423
"부산","2020.02","연제구",6771,271,1691,4357,452
"부산","2020.02","영도구",6364,204,1588,4291,281
"부산","2020.02","해운대구",12649,563,3303,7861,922
"부산","2020.02","부산기타",14,0,10,4,0
"부산","2020.03","금정구",8326,378,2307,5248,393
"부산","2020.03","기장군",5342,281,1599,3117,345
"부산","2020.03","남구",10765,494,2775,6834,662
"부산","2020.03","동구",4372,242,1001,2912,217
"부산","2020.03","동래구",8632,423,2399,5288,522
"부산","2020.03","부산진구",17356,554,5983,9950,869
"부산","2020.03","북구",8703,368,2416,5432,487
"부산","2020.03","사상구",10262,554,3012,6291,405
"부산","2020.03","사하구",11804,494,2935,7735,640
"부산","2020.03","서구",6093,203,1690,3975,225
"부산","2020.03","수영구",6718,306,1892,4080,440
"부산","2020.03","연제구",6801,273,1679,4387,462
"부산","2020.03","영도구",6377,207,1584,4297,289
"부산","2020.03","해운대구",12703,569,3299,7887,948
"부산","2020.03","부산기타",14,0,10,4,0
"부산","2020.04","금정구",8357,397,2291,5271,398
"부산","2020.04","기장군",5375,296,1597,3135,347
"부산","2020.04","남구",10791,510,2765,6842,674
"부산","2020.04","동구",4413,260,1002,2919,232
"부산","2020.04","동래구",8672,443,2386,5308,535
"부산","2020.04","부산진구",17424,593,5961,9989,881
"부산","2020.04","북구",8712,386,2405,5433,488
"부산","2020.04","사상구",10322,589,3006,6311,416
"부산","2020.04","사하구",11903,540,2919,7781,663
"부산","2020.04","서구",6113,209,1690,3989,225
"부산","2020.04","수영구",6738,324,1883,4081,450
"부산","2020.04","연제구",6853,281,1685,4410,477
"부산","2020.04","영도구",6383,221,1578,4296,288
"부산","2020.04","해운대구",12779,585,3295,7922,977
"부산","2020.04","부산기타",14,0,10,4,0
"부산","2020.05","금정구",8396,402,2279,5295,420
"부산","2020.05","기장군",5436,318,1602,3146,370
"부산","2020.05","남구",10837,520,2760,6875,682
"부산","2020.05","동구",4446,269,1005,2936,236
"부산","2020.05","동래구",8739,449,2393,5343,554
"부산","2020.05","부산진구",17468,618,5952,9999,899
"부산","2020.05","북구",8776,428,2406,5445,497
"부산","2020.05","사상구",10364,613,3010,6326,415
"부산","2020.05","사하구",11978,556,2916,7834,672
"부산","2020.05","서구",6146,220,1691,4004,231
"부산","2020.05","수영구",6787,340,1881,4109,457
"부산","2020.05","연제구",6860,293,1693,4399,475
"부산","2020.05","영도구",6405,230,1579,4303,293
"부산","2020.05","해운대구",12844,605,3295,7962,982
"부산","2020.05","부산기타",14,0,10,4,0
"부산","2020.06","금정구",8406,391,2281,5321,413
"부산","2020.06","기장군",5482,310,1604,3177,391
"부산","2020.06","남구",10870,522,2743,6910,695
"부산","2020.06","동구",4445,269,1005,2933,238
"부산","2020.06","동래구",8751,450,2395,5350,556
"부산","2020.06","부산진구",17557,632,5951,10059,915
"부산","2020.06","북구",8808,442,2413,5447,506
"부산","2020.06","사상구",10396,609,2998,6361,428
"부산","2020.06","사하구",11992,552,2901,7863,676
"부산","2020.06","서구",6172,232,1687,4009,244
"부산","2020.06","수영구",6819,339,1882,4130,468
"부산","2020.06","연제구",6862,290,1688,4389,495
"부산","2020.06","영도구",6419,230,1575,4323,291
"부산","2020.06","해운대구",12893,613,3286,7992,1002
"부산","2020.06","부산기타",14,0,10,4,0
"부산","2020.07","금정구",8429,400,2278,5339,412
"부산","2020.07","기장군",5496,307,1603,3193,393
"부산","2020.07","남구",10894,534,2730,6924,706
"부산","2020.07","동구",4452,268,1005,2940,239
"부산","2020.07","동래구",8756,461,2382,5363,550
"부산","2020.07","부산진구",17590,618,5959,10099,914
"부산","2020.07","북구",8862,450,2415,5480,517
"부산","2020.07","사상구",10400,610,2996,6362,432
"부산","2020.07","사하구",12021,556,2899,7873,693
"부산","2020.07","서구",6176,231,1679,4011,255
"부산","2020.07","수영구",6846,341,1873,4139,493
"부산","2020.07","연제구",6847,292,1684,4370,501
"부산","2020.07","영도구",6416,228,1575,4323,290
"부산","2020.07","해운대구",12949,613,3285,8037,1014
"부산","2020.07","부산기타",14,0,10,4,0
"부산","2020.08","금정구",8421,401,2280,5331,409
"부산","2020.08","기장군",5579,310,1615,3244,410
"부산","2020.08","남구",10886,528,2724,6929,705
"부산","2020.08","동구",4454,260,1006,2956,232
"부산","2020.08","동래구",8763,459,2379,5360,565
"부산","2020.08","부산진구",17641,618,5944,10156,923
"부산","2020.08","북구",8865,440,2408,5500,517
"부산","2020.08","사상구",10419,609,2994,6372,444
"부산","2020.08","사하구",12053,552,2904,7901,696
"부산","2020.08","서구",6164,228,1670,4015,251
"부산","2020.08","수영구",6896,340,1873,4179,504
"부산","2020.08","연제구",6910,288,1675,4435,512
"부산","2020.08","영도구",6422,226,1577,4336,283
"부산","2020.08","해운대구",12966,606,3285,8076,999
"부산","2020.08","부산기타",14,0,10,4,0
"부산","2020.09","금정구",8471,396,2285,5373,417
"부산","2020.09","기장군",5623,309,1608,3293,413
"부산","2020.09","남구",10870,522,2705,6940,703
"부산","2020.09","동구",4448,242,1003,2967,236
"부산","2020.09","동래구",8807,449,2374,5408,576
"부산","2020.09","부산진구",17683,621,5929,10180,953
"부산","2020.09","북구",8874,435,2408,5515,516
"부산","2020.09","사상구",10452,601,2982,6416,453
"부산","2020.09","사하구",12103,555,2892,7946,710
"부산","2020.09","서구",6185,231,1667,4036,251
"부산","2020.09","수영구",6952,348,1890,4213,501
"부산","2020.09","연제구",6981,287,1673,4500,521
"부산","2020.09","영도구",6448,228,1582,4361,277
"부산","2020.09","해운대구",12980,590,3273,8100,1017
"부산","2020.09","부산기타",14,0,10,4,0
"부산","2020.10","금정구",8450,392,2279,5359,420
"부산","2020.10","기장군",5623,304,1605,3296,418
"부산","2020.10","남구",10935,522,2701,6979,733
"부산","2020.10","동구",4451,238,995,2979,239
"부산","2020.10","동래구",8828,455,2371,5428,574
"부산","2020.10","부산진구",17719,628,5929,10192,970
"부산","2020.10","북구",8886,428,2407,5529,522
"부산","2020.10","사상구",10484,596,2974,6446,468
"부산","2020.10","사하구",12091,551,2888,7946,706
"부산","2020.10","서구",6224,235,1671,4069,249
"부산","2020.10","수영구",6952,340,1889,4226,497
"부산","2020.10","연제구",7020,285,1676,4527,532
"부산","2020.10","영도구",6432,223,1583,4356,270
"부산","2020.10","해운대구",13046,592,3259,8132,1063
"부산","2020.10","부산기타",14,0,10,4,0
"부산","2020.11","금정구",8419,387,2275,5337,420
"부산","2020.11","기장군",5630,300,1619,3292,419
"부산","2020.11","남구",10926,510,2688,6990,738
"부산","2020.11","동구",4443,239,1001,2962,241
"부산","2020.11","동래구",8845,448,2361,5454,582
"부산","2020.11","부산진구",17756,629,5928,10200,999
"부산","2020.11","북구",8877,425,2401,5525,526
"부산","2020.11","사상구",10475,605,2970,6435,465
"부산","2020.11","사하구",12097,544,2882,7955,716
"부산","2020.11","서구",6238,234,1667,4084,253
"부산","2020.11","수영구",6978,342,1887,4240,509
"부산","2020.11","연제구",6983,283,1674,4488,538
"부산","2020.11","영도구",6416,224,1577,4349,266
"부산","2020.11","해운대구",13047,587,3261,8124,1075
"부산","2020.11","부산기타",14,0,10,4,0
"부산","2020.12","금정구",8409,383,2279,5319,428
"부산","2020.12","기장군",5680,298,1634,3320,428
"부산","2020.12","남구",10903,512,2674,6987,730
"부산","2020.12","동구",4445,239,997,2968,241
"부산","2020.12","동래구",8830,439,2356,5444,591
"부산","2020.12","부산진구",17744,619,5931,10186,1008
"부산","2020.12","북구",8838,423,2393,5497,525
"부산","2020.12","사상구",10474,605,2960,6449,460
"부산","2020.12","사하구",12068,544,2878,7928,718
"부산","2020.12","서구",6261,236,1669,4101,255
"부산","2020.12","수영구",6977,332,1893,4238,514
"부산","2020.12","연제구",6951,277,1662,4471,541
"부산","2020.12","영도구",6439,221,1572,4373,273
"부산","2020.12","해운대구",13056,587,3260,8133,1076
"부산","2020.12","부산기타",14,0,10,4,0
"부산","2021.01","금정구",8393,382,2271,5315,425
"부산","2021.01","기장군",5738,301,1637,3369,431
"부산","2021.01","남구",10919,510,2666,7003,740
"부산","2021.01","동구",4441,236,994,2965,246
"부산","2021.01","동래구",8833,429,2365,5441,598
"부산","2021.01","부산진구",17764,622,5932,10191,1019
"부산","2021.01","북구",8833,418,2390,5511,514
"부산","2021.01","사상구",10476,595,2955,6459,467
"부산","2021.01","사하구",12067,540,2872,7941,714
"부산","2021.01","서구",6264,237,1665,4106,256
"부산","2021.01","수영구",6968,330,1898,4229,511
"부산","2021.01","연제구",6953,275,1662,4468,548
"부산","2021.01","영도구",6439,221,1577,4362,279
"부산","2021.01","해운대구",13016,577,3247,8139,1053
"부산","2021.01","부산기타",14,0,10,4,0
"부산","2021.02","금정구",8398,383,2271,5310,434
"부산","2021.02","기장군",5733,296,1636,3365,436
"부산","2021.02","남구",10902,507,2670,6979,746
"부산","2021.02","동구",4428,234,990,2957,247
"부산","2021.02","동래구",8854,427,2362,5448,617
"부산","2021.02","부산진구",17810,620,5928,10222,1040
"부산","2021.02","북구",8825,417,2382,5512,514
"부산","2021.02","사상구",10495,602,2949,6475,469
"부산","2021.02","사하구",12090,539,2873,7959,719
"부산","2021.02","서구",6266,234,1666,4109,257
"부산","2021.02","수영구",6974,327,1893,4251,503
"부산","2021.02","연제구",6962,271,1662,4476,553
"부산","2021.02","영도구",6424,216,1572,4359,277
"부산","2021.02","해운대구",13029,571,3242,8142,1074
"부산","2021.02","부산기타",14,0,10,4,0
"부산","2021.03","금정구",8424,385,2262,5345,432
"부산","2021.03","기장군",5753,296,1640,3392,425
"부산","2021.03","남구",10888,505,2668,6968,747
"부산","2021.03","동구",4429,234,988,2961,246
"부산","2021.03","동래구",8860,425,2353,5459,623
"부산","2021.03","부산진구",17877,633,5923,10267,1054
"부산","2021.03","북구",8878,419,2379,5546,534
"부산","2021.03","사상구",10490,589,2949,6471,481
"부산","2021.03","사하구",12069,529,2863,7946,731
"부산","2021.03","서구",6254,225,1670,4089,270
"부산","2021.03","수영구",6996,324,1888,4278,506
"부산","2021.03","연제구",6940,270,1664,4456,550
"부산","2021.03","영도구",6421,211,1571,4366,273
"부산","2021.03","해운대구",13049,573,3248,8154,1074
"부산","2021.03","부산기타",14,0,10,4,0
"부산","2021.04","금정구",8475,398,2280,5345,452
"부산","2021.04","기장군",5808,294,1651,3419,444
"부산","2021.04","남구",10962,505,2670,7016,771
"부산","2021.04","동구",4454,227,999,2974,254
"부산","2021.04","동래구",8916,428,2374,5476,638
"부산","2021.04","부산진구",18009,631,5958,10323,1097
"부산","2021.04","북구",8953,425,2414,5560,554
"부산","2021.04","사상구",10597,600,2991,6504,502
"부산","2021.04","사하구",12184,535,2906,7991,752
"부산","2021.04","서구",6290,224,1676,4114,276
"부산","2021.04","수영구",7048,322,1897,4306,523
"부산","2021.04","연제구",6960,275,1673,4453,559
"부산","2021.04","영도구",6449,205,1592,4375,277
"부산","2021.04","해운대구",13140,573,3290,8176,1101
"부산","2021.04","부산기타",14,0,10,4,0
"부산","2021.05","금정구",8499,392,2284,5370,453
"부산","2021.05","기장군",5844,296,1659,3428,461
"부산","2021.05","남구",10995,510,2684,7017,784
"부산","2021.05","동구",4468,225,1000,2991,252
"부산","2021.05","동래구",8933,428,2368,5489,648
"부산","2021.05","부산진구",18019,623,5944,10337,1115
"부산","2021.05","북구",8970,425,2430,5557,558
"부산","2021.05","사상구",10598,593,2977,6515,513
"부산","2021.05","사하구",12264,536,2924,8032,772
"부산","2021.05","서구",6272,224,1685,4090,273
"부산","2021.05","수영구",7077,322,1904,4325,526
"부산","2021.05","연제구",6980,272,1673,4456,579
"부산","2021.05","영도구",6485,204,1599,4394,288
"부산","2021.05","해운대구",13187,567,3306,8221,1093
"부산","2021.05","부산기타",14,0,10,4,0
"부산","2021.06","금정구",8499,392,2284,5370,453
"부산","2021.06","기장군",5844,296,1659,3428,461
"부산","2021.06","남구",10995,510,2684,7017,784
"부산","2021.06","동구",4468,225,1000,2991,252
"부산","2021.06","동래구",8933,428,2368,5489,648
"부산","2021.06","부산진구",18019,623,5944,10337,1115
"부산","2021.06","북구",8970,425,2430,5557,558
"부산","2021.06","사상구",10598,593,2977,6515,513
"부산","2021.06","사하구",12264,536,2924,8032,772
"부산","2021.06","서구",6272,224,1685,4090,273
"부산","2021.06","수영구",7077,322,1904,4325,526
"부산","2021.06","연제구",6980,272,1673,4456,579
"부산","2021.06","영도구",6485,204,1599,4394,288
"부산","2021.06","해운대구",13187,567,3306,8221,1093
"부산","2021.06","부산기타",14,0,10,4,0
"부산","2021.07","금정구",8573,387,2307,5404,475
"부산","2021.07","기장군",5857,286,1660,3445,466
"부산","2021.07","남구",11017,487,2675,7043,812
"부산","2021.07","동구",4476,216,999,2989,272
"부산","2021.07","동래구",8950,416,2374,5515,645
"부산","2021.07","부산진구",18111,624,5964,10383,1140
"부산","2021.07","북구",9055,423,2434,5621,577
"부산","2021.07","사상구",10618,581,2975,6520,542
"부산","2021.07","사하구",12302,530,2925,8051,796
"부산","2021.07","서구",6324,221,1694,4135,274
"부산","2021.07","수영구",7191,329,1922,4390,550
"부산","2021.07","연제구",6986,268,1671,4452,595
"부산","2021.07","영도구",6531,201,1604,4430,296
"부산","2021.07","해운대구",13303,560,3300,8304,1139
"부산","2021.07","부산기타",14,0,10,4,0
"부산","2021.08","금정구",8647,397,2326,5439,485
"부산","2021.08","기장군",5838,291,1607,3463,477
"부산","2021.08","남구",11069,490,2690,7068,821
"부산","2021.08","동구",4519,219,1014,2998,288
"부산","2021.08","동래구",8994,417,2393,5528,656
"부산","2021.08","부산진구",18248,633,6003,10443,1169
"부산","2021.08","북구",9121,425,2462,5662,572
"부산","2021.08","사상구",10690,584,3018,6540,548
"부산","2021.08","사하구",12391,537,2967,8083,804
"부산","2021.08","서구",6368,229,1710,4143,286
"부산","2021.08","수영구",7253,339,1930,4425,559
"부산","2021.08","연제구",6996,277,1671,4436,612
"부산","2021.08","영도구",6578,205,1626,4454,293
"부산","2021.08","해운대구",13431,579,3327,8360,1165
"부산","2021.08","부산기타",14,0,10,4,0
"부산","2021.09","금정구",8247,398,2068,5284,497
"부산","2021.09","기장군",5831,293,1579,3468,491
"부산","2021.09","남구",10673,488,2448,6913,824
"부산","2021.09","동구",4544,224,1017,3021,282
"부산","2021.09","동래구",9050,425,2409,5557,659
"부산","2021.09","부산진구",15508,644,3913,9785,1166
"부산","2021.09","북구",9181,442,2473,5668,598
"부산","2021.09","사상구",10776,607,3027,6584,558
"부산","2021.09","사하구",12430,550,2984,8088,808
"부산","2021.09","서구",6392,230,1719,4148,295
"부산","2021.09","수영구",6595,332,1486,4203,574
"부산","2021.09","연제구",7044,281,1684,4462,617
"부산","2021.09","영도구",6586,212,1621,4467,286
"부산","2021.09","해운대구",13500,593,3351,8382,1174
"부산","2021.09","부산기타",13,0,10,3,0
"부산","2021.10","금정구",8278,393,2063,5311,511
"부산","2021.10","기장군",5702,292,1492,3416,502
"부산","2021.10","남구",10735,496,2447,6959,833
"부산","2021.10","동구",4563,222,1011,3040,290
"부산","2021.10","동래구",9045,422,2405,5540,678
"부산","2021.10","부산진구",15556,645,3905,9825,1181
"부산","2021.10","북구",9221,444,2483,5677,617
"부산","2021.10","사상구",10789,607,3025,6592,565
"부산","2021.10","사하구",12457,538,2980,8128,811
"부산","2021.10","서구",6394,223,1725,4157,289
"부산","2021.10","수영구",6635,336,1477,4223,599
"부산","2021.10","연제구",7052,284,1685,4466,617
"부산","2021.10","영도구",6613,208,1626,4482,297
"부산","2021.10","해운대구",13517,591,3342,8394,1190
"부산","2021.10","부산기타",12,0,10,2,0
"부산","2021.11","금정구",8179,391,2017,5253,518
"부산","2021.11","기장군",5534,294,1395,3335,510
"부산","2021.11","남구",10630,497,2390,6911,832
"부산","2021.11","동구",4489,222,961,3013,293
"부산","2021.11","동래구",8604,423,2103,5392,686
"부산","2021.11","부산진구",15379,633,3806,9769,1171
"부산","2021.11","북구",8415,445,1994,5357,619
"부산","2021.11","사상구",10656,610,2994,6490,562
"부산","2021.11","사하구",12441,539,2966,8115,821
"부산","2021.11","서구",5995,217,1480,4004,294
"부산","2021.11","수영구",6616,333,1455,4220,608
"부산","2021.11","연제구",7010,278,1654,4448,630
"부산","2021.11","영도구",6347,211,1454,4379,303
"부산","2021.11","해운대구",12601,591,2907,7913,1190
"부산","2021.11","부산기타",12,0,10,2,0
"부산","2021.12","금정구",8147,385,2005,5238,519
"부산","2021.12","기장군",5568,291,1403,3351,523
"부산","2021.12","남구",10617,495,2388,6900,834
"부산","2021.12","동구",4477,223,954,3014,286
"부산","2021.12","동래구",8606,415,2103,5400,688
"부산","2021.12","부산진구",15324,627,3808,9717,1172
"부산","2021.12","북구",8407,448,1991,5344,624
"부산","2021.12","사상구",10644,605,3007,6467,565
"부산","2021.12","사하구",12350,529,2921,8094,806
"부산","2021.12","서구",5975,220,1481,3972,302
"부산","2021.12","수영구",6603,331,1448,4216,608
"부산","2021.12","연제구",6856,277,1562,4373,644
"부산","2021.12","영도구",6341,208,1455,4377,301
"부산","2021.12","해운대구",12605,584,2913,7916,1192
"부산","2021.12","부산기타",12,0,10,2,0
